date,VIX,BICLB10Y,SKEW,TWOs10s,FIVEs30s,FED5Y,CUGOLD,CSIBARC
2014-07-18,0.1206,0.022091,1.4119,0.020032,0.016202,0.024346,5.34327787339836,0.000285
2014-07-21,0.1281,0.022272,1.3875,0.019775,0.015801,0.0243,5.35646206633626,0.00029
2014-07-22,0.1224,0.022091,1.3637,0.019885,0.015968,0.024458,5.37302041595116,0.000285
2014-07-23,0.1152,0.021973,1.3255,0.01998,0.016155,0.024509,5.38608562691132,0.000282
2014-07-24,0.1184,0.02182,1.338,0.020107,0.016009,0.024861,5.54592922065365,0.000279
2014-07-25,0.1269,0.022545,1.3526,0.019778,0.015671,0.024658,5.50299285576366,0.000283
2014-07-28,0.1256,0.021783,1.3502,0.019853,0.015517,0.024785,5.45802989651207,0.000283
2014-07-29,0.1328,0.022263,1.3235,0.019208,0.015367,0.024542,5.45083702135848,0.00029
2014-07-30,0.1333,0.021031,1.3054,0.020018,0.01545,0.024666,5.50405561993048,0.000289
2014-07-31,0.1695,0.021694,1.2871,0.020302,0.015638,0.024837,5.53588795954095,0.000313
2014-08-01,0.1703,0.022575,1.2893,0.020202,0.01618,0.024801,5.47879961277832,0.000338
2014-08-04,0.1512,0.022701,1.2686,0.020173,0.016401,0.024697,5.52499031383185,0.000336
2014-08-05,0.1687,0.022701,1.2462,0.02022,0.016204,0.024666,5.49134072776805,0.000327
2014-08-06,0.1637,0.0228,1.2441,0.020144,0.016221,0.02464,5.33486414083429,0.000332
2014-08-07,0.1666,0.023692,1.2468,0.019829,0.016268,0.024652,5.36219115112048,0.000332
2014-08-08,0.1577,0.022897,1.2036,0.019761,0.01607,0.024615,5.34071387669403,0.000331
2014-08-11,0.1423,0.022789,1.2424,0.019874,0.016281,0.024592,5.35092751960222,0.000321
2014-08-12,0.1413,0.022619,1.2369,0.020171,0.016565,0.024566,5.2935588067642,0.000313
2014-08-13,0.129,0.023113,1.2693,0.020047,0.016659,0.02439,5.24771341463415,0.000306
2014-08-14,0.1242,0.023314,1.3246,0.019857,0.016177,0.02437,5.19604111153407,0.000301
2014-08-15,0.1315,0.023503,1.3543,0.019323,0.015962,0.024018,5.30092592592593,0.000305
2014-08-18,0.1232,0.022373,1.3846,0.019773,0.016244,0.024076,5.32485058800848,0.000293
2014-08-19,0.1221,0.02302,1.3869,0.019724,0.016376,0.024025,5.29695333590436,0.000288
2014-08-20,0.1178,0.02293,1.3546,0.019547,0.015906,0.023886,5.41312741312741,0.000283
2014-08-21,0.1176,0.023214,1.3575,0.019392,0.015585,0.023777,5.50088217996471,0.000285
2014-08-22,0.1147,0.022876,1.351,0.019106,0.014969,0.023454,5.54002740262282,0.000285
2014-08-25,0.117,0.022886,1.3542,0.01882,0.014667,0.023409,5.54002740262282,0.000286
2014-08-26,0.1163,0.022518,1.3354,0.019044,0.015026,0.0234,5.48522550544323,0.000283
2014-08-27,0.1178,0.02298,1.3541,0.018455,0.014642,0.023213,5.48041317481972,0.000287
2014-08-28,0.1205,0.022704,1.3795,0.018361,0.014429,0.023179,5.36687306501548,0.000288
2014-08-29,0.1198,0.022269,1.2701,0.018549,0.014542,0.023073,5.43029360295547,0.000286
2014-09-01,0.1198,0.022057,1.2701,0.018549,0.014542,0.023073,5.39603575592693,0.000286
2014-09-02,0.1225,0.021482,1.3172,0.018974,0.014913,0.023596,5.49960536700868,0.000283
2014-09-03,0.1236,0.022667,1.3155,0.018804,0.014694,0.023699,5.45555116554722,0.000289
2014-09-04,0.1264,0.021985,1.3015,0.01918,0.01497,0.023673,5.45025560361778,0.000291
2014-09-05,0.1209,0.022413,1.3749,0.019508,0.01534,0.023531,5.50947867298578,0.000298
2014-09-08,0.1266,0.022572,1.3291,0.019433,0.01506,0.02334,5.55202541699762,0.000297
2014-09-09,0.135,0.022472,1.3688,0.019478,0.014721,0.023108,5.44694405733625,0.000301
2014-09-10,0.1288,0.02223,1.3053,0.019735,0.014839,0.023038,5.4916067146283,0.00031
2014-09-11,0.128,0.022395,1.3272,0.019896,0.014888,0.023293,5.50654582074522,0.000311
2014-09-12,0.1331,0.021795,1.2737,0.020503,0.015272,0.023462,5.55257815671945,0.00031
2014-09-15,0.1412,0.023176,1.2709,0.020485,0.015562,0.023439,5.52562284788333,0.000314
2014-09-16,0.1273,0.022967,1.2681,0.020562,0.015866,0.02336,5.60032460945425,0.00032
2014-09-17,0.1265,0.022884,1.3813,0.020512,0.015385,0.023272,5.60760517799353,0.000314
2014-09-18,0.1203,0.022701,1.421,0.020538,0.01517,0.023051,5.60630888979926,0.000307
2014-09-19,0.1211,0.023355,1.4608,0.020096,0.014731,0.02285,5.60360729657717,0.000309
2014-09-22,0.1369,0.022864,1.3985,0.020149,0.015081,0.022601,5.53811289658014,0.000314
2014-09-23,0.1493,0.023017,1.3246,0.019909,0.014886,0.022669,5.49918166939444,0.000325
2014-09-24,0.1327,0.022381,1.269,0.019771,0.014845,0.022734,5.53871431505443,0.000334
2014-09-25,0.1564,0.023269,1.3224,0.019511,0.014599,0.022344,5.51596292481977,0.000352
2014-09-26,0.1485,0.022624,1.3049,0.019528,0.014181,0.021826,5.53491246138002,0.000363
2014-09-29,0.1598,0.023275,1.3167,0.019063,0.014081,0.021153,5.52849528495285,0.000378
2014-09-30,0.1631,0.022731,1.2773,0.019218,0.014401,0.02136,5.48047677764077,0.000363
2014-10-01,0.1671,0.024119,1.2317,0.018698,0.014221,0.021262,5.4911631730374,0.000368
2014-10-02,0.1616,0.022961,1.2535,0.019013,0.014582,0.02136,5.44749329482154,0.000365
2014-10-03,0.1455,0.02326,1.2253,0.018765,0.014012,0.021206,5.5581589958159,0.000352
2014-10-06,0.1546,0.023132,1.2696,0.018878,0.014348,0.021184,5.6115408739285,0.000345
2014-10-07,0.172,0.023712,1.2085,0.018351,0.014243,0.021072,5.51011978521272,0.00036
2014-10-08,0.1511,0.023351,1.2808,0.01873,0.015097,0.021608,5.45398520953164,0.00037
2014-10-09,0.1876,0.023558,1.2358,0.01873,0.014898,0.021778,5.46321581414306,0.000376
2014-10-10,0.2124,0.023996,1.3082,0.018565,0.014807,0.021822,5.45118949958983,0.000393
2014-10-13,0.2464,0.024233,1.3036,0.018565,0.014807,0.021822,5.45972335231896,0.000393
2014-10-14,0.2279,0.024692,1.2778,0.018295,0.015127,0.021627,5.50718768981575,0.00041
2014-10-15,0.2625,0.025096,1.1131,0.018282,0.015747,0.021897,5.36646464646465,0.000433
2014-10-16,0.252,0.02435,1.2797,0.018126,0.015554,0.02193,5.29347606544133,0.000428
2014-10-17,0.2199,0.024464,1.3171,0.018227,0.015527,0.022127,5.37897508608467,0.000394
2014-10-20,0.1857,0.024859,1.2062,0.018404,0.015603,0.021895,5.27119325030133,0.000392
2014-10-21,0.1608,0.024424,1.2918,0.018593,0.015626,0.021962,5.33413317336533,0.00037
2014-10-22,0.1787,0.024507,1.2704,0.018582,0.015644,0.021874,5.33065326633166,0.000368
2014-10-23,0.1653,0.024271,1.2877,0.018849,0.015503,0.021797,5.43013587507605,0.000359
2014-10-24,0.1611,0.024415,1.2557,0.018826,0.015467,0.021586,5.42689109714054,0.00036
2014-10-27,0.1604,0.024595,1.2377,0.018789,0.015495,0.021601,5.47711088504578,0.000362
2014-10-28,0.1439,0.024211,1.2756,0.019023,0.015527,0.021743,5.52776082977425,0.000358
2014-10-29,0.1515,0.024251,1.2418,0.018363,0.014654,0.021576,5.57008581937066,0.000354
2014-10-30,0.1452,0.024058,1.2102,0.018365,0.014745,0.021375,5.60732113144759,0.000356
2014-10-31,0.1403,0.023747,1.2475,0.018439,0.014567,0.021435,5.75048314365471,0.000349
2014-11-03,0.1473,0.024101,1.2464,0.018311,0.014361,0.021308,5.75465639049454,0.000349
2014-11-04,0.1489,0.024219,1.2419,0.018219,0.014234,0.021288,5.6990998714102,0.000355
2014-11-05,0.1417,0.024029,1.2566,0.018207,0.014279,0.021299,5.81260945709282,0.000351
2014-11-06,0.1367,0.023644,1.2493,0.018359,0.01429,0.021445,5.81659388646288,0.000348
2014-11-07,0.1312,0.024924,1.2708,0.017991,0.014444,0.021255,5.81637072325682,0.000357
2014-11-10,0.1267,0.023896,1.3051,0.018255,0.014496,0.021359,5.73580034423408,0.000352
2014-11-11,0.1292,0.024296,1.2711,0.018255,0.014496,0.021359,5.78642455685257,0.000352
2014-11-12,0.1302,0.024147,1.2571,0.01832,0.014532,0.021142,5.73636753971662,0.00035
2014-11-13,0.1379,0.024584,1.2896,0.018246,0.014508,0.021241,5.73014848289219,0.000357
2014-11-14,0.1331,0.024996,1.2868,0.018085,0.014433,0.021097,5.73567151411463,0.000365
2014-11-17,0.1399,0.02476,1.2369,0.018319,0.014371,0.02091,5.66934460887949,0.000369
2014-11-18,0.1386,0.025078,1.3203,0.018109,0.014328,0.020694,5.55942150492559,0.000378
2014-11-19,0.1396,0.024948,1.2466,0.018389,0.014333,0.020635,5.58946488294314,0.000382
2014-11-20,0.1358,0.025407,1.3635,0.018287,0.014255,0.020628,5.60084033613445,0.000387
2014-11-21,0.129,0.025501,1.3846,0.018089,0.014101,0.020734,5.58670820353063,0.000381
2014-11-24,0.1262,0.025025,1.4018,0.018134,0.014191,0.020798,5.5741127348643,0.00038
2014-11-25,0.1225,0.025474,1.4011,0.017373,0.013928,0.020693,5.50959132610509,0.000383
2014-11-26,0.1207,0.024853,1.3986,0.01729,0.013955,0.020534,5.48726513569937,0.000384
2014-11-27,0.1207,0.025222,1.3986,0.01729,0.013955,0.020534,5.48859594057334,0.000384
2014-11-28,0.1333,0.02566,1.3189,0.016955,0.014083,0.020591,5.36968928344959,0.000396
2014-12-01,0.1429,0.024659,1.2795,0.017389,0.014269,0.020613,5.40117252931323,0.000407
2014-12-02,0.1285,0.024748,1.2164,0.017568,0.014179,0.02057,5.3673640167364,0.000407
2014-12-03,0.1247,0.025401,1.3444,0.017245,0.013819,0.020544,5.29570450300892,0.000408
2014-12-04,0.1238,0.025618,1.2873,0.016945,0.013642,0.020242,5.35153019023987,0.000413
2014-12-05,0.1182,0.024735,1.3141,0.016632,0.012827,0.019974,5.40284757118928,0.000407
2014-12-08,0.1421,0.025286,1.3762,0.016295,0.012416,0.019603,5.36881810561609,0.00042
2014-12-09,0.1489,0.025218,1.3669,0.016012,0.012504,0.019728,5.28117359413203,0.000443
2014-12-10,0.1853,0.025714,1.3088,0.015959,0.01273,0.019644,5.21969080553295,0.00046
2014-12-11,0.2008,0.025567,1.3073,0.01562,0.012117,0.019655,5.31346351490236,0.000469
2014-12-12,0.2108,0.026383,1.3147,0.015416,0.012258,0.019402,5.33278553820871,0.000493
2014-12-15,0.2042,0.025783,1.3512,0.015418,0.011761,0.019284,5.29253669629936,0.000501
2014-12-16,0.2357,0.026279,1.3121,0.015068,0.011742,0.019792,5.29313929313929,0.000525
2014-12-17,0.1944,0.025361,1.2548,0.015186,0.011155,0.020076,5.32552791135271,0.000496
2014-12-18,0.1681,0.025122,1.2624,0.015762,0.011564,0.019916,5.26688907422852,0.000456
2014-12-19,0.1649,0.026182,1.3863,0.015238,0.011071,0.020018,5.35340861564199,0.000454
2014-12-22,0.1525,0.025717,1.3661,0.014997,0.010859,0.02012,5.31687931395106,0.00045
2014-12-23,0.148,0.024545,1.3693,0.015221,0.011162,0.020189,5.38379757601531,0.000438
2014-12-24,0.1437,0.025268,1.3565,0.015239,0.01073,0.019847,5.35998298958112,0.000436
2014-12-25,0.1437,0.025419,1.3565,0.015239,0.01073,0.019847,5.35998298958112,0.000437
2014-12-26,0.145,0.025401,1.3503,0.015106,0.010554,0.020014,5.35998298958112,0.000436
2014-12-29,0.1506,0.025567,1.276,0.014943,0.01066,0.018846,5.30577815267819,0.000442
2014-12-30,0.1592,0.025203,1.3639,0.01503,0.010773,0.019417,5.24461028192371,0.000441
2014-12-31,0.192,0.025188,1.3384,0.015067,0.01099,0.019567,5.22388059701493,0.000444
2015-01-01,0.192,0.025188,1.3384,0.015067,0.01099,0.019567,5.22388059701493,0.000444
2015-01-02,0.1779,0.025795,1.2866,0.014458,0.01081,0.019579,5.33703071672355,0.000452
2015-01-05,0.1992,0.026041,1.2779,0.013752,0.010342,0.01902,5.12083333333333,0.000471
2015-01-06,0.2112,0.026086,1.2527,0.013152,0.010243,0.018608,5.0774633340219,0.00049
2015-01-07,0.1931,0.025015,1.2356,0.013586,0.01051,0.0184,5.05163155720777,0.000479
2015-01-08,0.1701,0.024808,1.2477,0.014128,0.011084,0.018377,5.02180172768408,0.000463
2015-01-09,0.1755,0.026251,1.2169,0.013839,0.011091,0.018128,5.00102648326832,0.000468
2015-01-12,0.196,0.026385,1.2109,0.013621,0.011166,0.017679,4.90582959641256,0.000472
2015-01-13,0.2056,0.025881,1.222,0.013612,0.011308,0.017354,4.75842468534308,0.000463
2015-01-14,0.2148,0.025859,1.3266,0.013547,0.011489,0.017575,4.49230769230769,0.000474
2015-01-15,0.2239,0.027319,1.2077,0.013027,0.012064,0.017738,4.47180301826847,0.000488
2015-01-16,0.2095,0.025832,1.3139,0.013533,0.011505,0.01788,4.47358121330724,0.000477
2015-01-19,0.2095,0.026199,1.3139,0.013533,0.011505,0.01788,4.45299313052012,0.000477
2015-01-20,0.1989,0.026586,1.2363,0.012966,0.01098,0.017868,4.41513094083414,0.000482
2015-01-21,0.1885,0.0256,1.343,0.013643,0.01112,0.017847,4.46153846153846,0.000474
2015-01-22,0.164,0.026072,1.3913,0.013457,0.010746,0.018256,4.3719853366776,0.00047
2015-01-23,0.1666,0.026932,1.3209,0.013104,0.010655,0.017946,4.26298513226492,0.000472
2015-01-26,0.1552,0.025945,1.3502,0.013134,0.0106,0.017868,4.35512195121951,0.000468
2015-01-27,0.1722,0.025903,1.2843,0.013126,0.010645,0.01789,4.20721769499418,0.000469
2015-01-28,0.2044,0.026882,1.2376,0.012553,0.010517,0.017732,4.25776397515528,0.000473
2015-01-29,0.1876,0.025722,1.3045,0.012354,0.01045,0.017953,4.25221674876847,0.000471
2015-01-30,0.2097,0.027093,1.2536,0.011919,0.010674,0.01793,4.36024598293989,0.000482
2015-02-02,0.1943,0.026157,1.2998,0.012056,0.010714,0.017788,4.32220039292731,0.000478
2015-02-03,0.1733,0.024865,1.2978,0.012836,0.010903,0.017814,4.50069210994661,0.000457
2015-02-04,0.1833,0.026564,1.262,0.012671,0.010997,0.018161,4.49743791880173,0.000459
2015-02-05,0.1685,0.025939,1.2754,0.013006,0.011282,0.01794,4.54238634107604,0.000446
2015-02-06,0.1729,0.024733,1.2562,0.013132,0.010499,0.017917,4.55278001611604,0.000424
2015-02-09,0.1855,0.025329,1.2985,0.013258,0.010459,0.017892,4.58054097698829,0.000426
2015-02-10,0.1723,0.024933,1.2651,0.013468,0.010643,0.018013,4.5321992709599,0.000421
2015-02-11,0.1696,0.025521,1.2839,0.013534,0.010444,0.018005,4.57609805924413,0.000419
2015-02-12,0.1534,0.025525,1.2995,0.013602,0.010847,0.017602,4.69529652351738,0.00042
2015-02-13,0.1469,0.024796,1.2604,0.014093,0.011101,0.017857,4.65314401622718,0.000412
2015-02-16,0.1469,0.025144,1.2604,0.014093,0.011101,0.017857,4.67683546878178,0.000412
2015-02-17,0.158,0.024532,1.2742,0.014764,0.011209,0.018363,4.6709384042993,0.0004
2015-02-18,0.1545,0.025987,1.35,0.01483,0.011921,0.018435,4.7636815920398,0.000405
2015-02-19,0.1529,0.024902,1.313,0.014968,0.011575,0.018981,4.75403059115337,0.0004
2015-02-20,0.143,0.025283,1.2524,0.014796,0.01129,0.019057,4.71177322573971,0.000397
2015-02-23,0.1456,0.02556,1.3466,0.014557,0.011168,0.018844,4.70900788709008,0.0004
2015-02-24,0.1369,0.025504,1.3626,0.014271,0.011359,0.018912,4.85115303983229,0.000402
2015-02-25,0.1384,0.025251,1.3633,0.013662,0.011171,0.018689,4.79352562772359,0.0004
2015-02-26,0.1391,0.024327,1.262,0.013834,0.010929,0.019186,4.87316366645976,0.000389
2015-02-27,0.1334,0.02477,1.264,0.013746,0.010915,0.019196,4.85584843492587,0.000389
2015-03-02,0.1304,0.02378,1.2601,0.014199,0.011071,0.019397,4.87051546391753,0.00038
2015-03-03,0.1386,0.02427,1.2309,0.014407,0.011087,0.019737,4.80065965780252,0.00038
2015-03-04,0.1423,0.024628,1.2789,0.014626,0.011322,0.019878,4.86869528970404,0.000386
2015-03-05,0.1404,0.024637,1.2726,0.014765,0.011556,0.019775,4.85440931780366,0.000385
2015-03-06,0.152,0.023386,1.2465,0.01518,0.01147,0.019674,4.88624282372953,0.000381
2015-03-09,0.1506,0.024913,1.2416,0.01499,0.011487,0.018921,5.0252460419341,0.000391
2015-03-10,0.1669,0.025285,1.2353,0.014498,0.01115,0.018617,4.96127366609294,0.00041
2015-03-11,0.1687,0.024885,1.2372,0.014284,0.010804,0.018459,4.98260869565217,0.000407
2015-03-12,0.1542,0.024426,1.2153,0.014512,0.011027,0.018434,5.07181601215014,0.000404
2015-03-13,0.16,0.02446,1.206,0.01457,0.011148,0.01835,5.08550347222222,0.000413
2015-03-16,0.1561,0.025318,1.2283,0.014226,0.010923,0.018145,5.08146860742994,0.000421
2015-03-17,0.1566,0.025311,1.2544,0.013791,0.010499,0.018212,5.02715620247665,0.00043
2015-03-18,0.1397,0.026318,1.2851,0.013674,0.011223,0.018555,4.94225321420789,0.000445
2015-03-19,0.1407,0.025219,1.2795,0.013593,0.010621,0.01932,5.01972555746141,0.000433
2015-03-20,0.1302,0.025497,1.3109,0.013491,0.010915,0.01901,5.10945820302595,0.000433
2015-03-23,0.1341,0.025236,1.2712,0.013429,0.011244,0.018935,5.159114857745,0.000434
2015-03-24,0.1362,0.0258,1.2682,0.013161,0.011041,0.018836,5.15736466638691,0.000435
2015-03-25,0.1544,0.024919,1.2296,0.013227,0.010929,0.01892,5.12295081967213,0.000428
2015-03-26,0.158,0.024671,1.2286,0.013792,0.011219,0.018946,5.13152973444708,0.000425
2015-03-27,0.1507,0.025985,1.218,0.013671,0.011053,0.018554,5.06376750993101,0.000426
2015-03-30,0.1451,0.025325,1.2269,0.013688,0.011453,0.018367,5.13032475748629,0.000425
2015-03-31,0.1529,0.025869,1.2035,0.01368,0.011658,0.01835,5.08930075821398,0.000426
2015-04-01,0.1511,0.026215,1.2076,0.013218,0.011469,0.01846,5.05012531328321,0.000429
2015-04-02,0.1467,0.025083,1.1992,0.013721,0.011815,0.018689,4.98957029620359,0.000423
2015-04-03,0.1467,0.026311,1.1992,0.013627,0.012325,0.01878,4.98957029620359,0.00043
2015-04-06,0.1474,0.025348,1.2005,0.013992,0.012497,0.018727,4.98957029620359,0.000418
2015-04-07,0.1478,0.026239,1.2134,0.013689,0.011966,0.018964,5.00825763831544,0.000413
2015-04-08,0.1398,0.025444,1.2424,0.013729,0.011818,0.018939,4.97825636777801,0.000407
2015-04-09,0.1309,0.024774,1.2587,0.014118,0.012003,0.01909,5.01757616337462,0.000402
2015-04-10,0.1258,0.025527,1.2722,0.013913,0.011845,0.018984,5.00186358553858,0.000401
2015-04-13,0.1394,0.025706,1.1746,0.013992,0.012062,0.018897,4.99624655934607,0.000402
2015-04-14,0.1367,0.025885,1.2364,0.013865,0.012053,0.018767,4.97593638836577,0.000405
2015-04-15,0.1284,0.025451,1.1971,0.01392,0.012252,0.018771,4.99203621426775,0.0004
2015-04-16,0.126,0.025594,1.2037,0.014058,0.012755,0.019074,5.03175987046955,0.000401
2015-04-17,0.1389,0.025847,1.2224,0.013572,0.012132,0.019442,5.03594133045249,0.00041
2015-04-20,0.133,0.025226,1.2416,0.013694,0.012448,0.019457,4.99791057250313,0.000403
2015-04-21,0.1325,0.025448,1.2277,0.013925,0.012499,0.019433,4.97364678323434,0.000399
2015-04-22,0.1271,0.024918,1.2407,0.014342,0.012686,0.019471,4.97035947025436,0.000394
2015-04-23,0.1248,0.025623,1.2326,0.014293,0.012879,0.019489,5.00948766603416,0.000396
2015-04-24,0.1229,0.025914,1.1995,0.014045,0.012956,0.019601,5.09721048182587,0.000398
2015-04-27,0.1312,0.025744,1.2284,0.014045,0.01275,0.019757,5.05416666666667,0.000396
2015-04-28,0.1241,0.024766,1.2402,0.014424,0.013018,0.019725,5.06038047973532,0.000388
2015-04-29,0.1339,0.025289,1.2536,0.014818,0.013302,0.020218,5.08271298593879,0.00039
2015-04-30,0.1455,0.025906,1.1596,0.014647,0.01315,0.020534,5.36750688413472,0.000392
2015-05-01,0.127,0.025365,1.2237,0.015185,0.013284,0.020634,5.44240826565755,0.000385
2015-05-04,0.1285,0.02586,1.2168,0.015449,0.013742,0.020515,5.44240826565755,0.00038
2015-05-05,0.1431,0.025847,1.2222,0.015623,0.013623,0.020618,5.41353383458647,0.000377
2015-05-06,0.1515,0.025578,1.1974,0.01608,0.014067,0.020518,5.35063847603098,0.000377
2015-05-07,0.1513,0.027316,1.2073,0.015487,0.013489,0.02042,5.39174389216512,0.000387
2015-05-08,0.1286,0.026722,1.2293,0.015759,0.014127,0.020428,5.38575042158516,0.000381
2015-05-11,0.1385,0.025375,1.1596,0.016637,0.01441,0.020721,5.35211267605634,0.00037
2015-05-12,0.1386,0.026874,1.2392,0.016528,0.014506,0.020763,5.40495174150231,0.000383
2015-05-13,0.1376,0.026416,1.2604,0.017164,0.015215,0.020792,5.2912019826518,0.000373
2015-05-14,0.1274,0.02764,1.2763,0.01686,0.015451,0.020685,5.22530612244898,0.00038
2015-05-15,0.1238,0.028276,1.2756,0.016061,0.014689,0.020521,5.25604260548955,0.000384
2015-05-18,0.1273,0.026263,1.2691,0.01657,0.014933,0.020654,5.21454842664487,0.000376
2015-05-19,0.1285,0.026874,1.2628,0.016753,0.014727,0.02074,5.12229267890966,0.000371
2015-05-20,0.1288,0.027321,1.2501,0.016629,0.014958,0.020802,5.13837257331681,0.000375
2015-05-21,0.1211,0.028037,1.2111,0.016168,0.014764,0.020256,5.18838174273859,0.000379
2015-05-22,0.1213,0.027308,1.2486,0.01595,0.014224,0.020646,5.11709990864546,0.000377
2015-05-25,0.1213,0.027449,1.2486,0.01595,0.014224,0.020646,5.11709990864546,0.000378
2015-05-26,0.1406,0.028023,1.2306,0.015267,0.013778,0.020202,5.15142567909566,0.000381
2015-05-27,0.1327,0.027398,1.236,0.0148,0.01337,0.020015,5.12754564236624,0.000382
2015-05-28,0.1331,0.027163,1.2537,0.015066,0.01371,0.019928,5.14345991561181,0.000381
2015-05-29,0.1384,0.027586,1.225,0.015161,0.013965,0.019996,5.04868222259527,0.00038
2015-06-01,0.1397,0.026518,1.2243,0.015347,0.013881,0.020017,5.02041836819735,0.000375
2015-06-02,0.1424,0.02674,1.2117,0.016097,0.01408,0.020315,5.06371562709591,0.00037
2015-06-03,0.1366,0.02672,1.2459,0.016917,0.014153,0.02052,5.05126050420168,0.000366
2015-06-04,0.1471,0.027752,1.2198,0.016463,0.013998,0.020405,5.02976190476191,0.000377
2015-06-05,0.1421,0.026224,1.1962,0.016989,0.013734,0.020669,5.0978876867594,0.000379
2015-06-08,0.1529,0.027284,1.1833,0.017016,0.014089,0.020713,5.07162346521146,0.000385
2015-06-09,0.1447,0.026498,1.194,0.017215,0.014126,0.020813,5.06624766434517,0.000386
2015-06-10,0.1322,0.026752,1.2083,0.017588,0.014302,0.02092,5.07362221287337,0.000383
2015-06-11,0.1285,0.0283,1.2532,0.016641,0.0137,0.020337,4.98939329656343,0.000387
2015-06-12,0.1378,0.027082,1.1926,0.016662,0.013586,0.020355,4.99830909705783,0.000388
2015-06-15,0.1539,0.027431,1.1925,0.016544,0.013838,0.020651,4.92212629084137,0.0004
2015-06-16,0.1481,0.027843,1.2023,0.016238,0.013808,0.020797,4.88219061770325,0.000407
2015-06-17,0.145,0.027864,1.1909,0.016673,0.01468,0.020766,4.87691001697793,0.000402
2015-06-18,0.1319,0.027706,1.2017,0.017014,0.015039,0.020949,4.78845113782918,0.000398
2015-06-19,0.1396,0.029123,1.195,0.016408,0.014762,0.020712,4.70250955625727,0.000404
2015-06-22,0.1274,0.027003,1.2052,0.01715,0.014935,0.021368,4.76929565584142,0.00039
2015-06-23,0.1211,0.02784,1.2278,0.017308,0.015009,0.021504,4.90662139219015,0.00039
2015-06-24,0.1326,0.02871,1.1952,0.01687,0.014802,0.021461,4.88945686900958,0.000397
2015-06-25,0.1401,0.027921,1.2268,0.017208,0.014655,0.021526,4.92047925638511,0.000396
2015-06-26,0.1402,0.027274,1.2307,0.017609,0.014857,0.021692,4.91670226398975,0.000393
2015-06-29,0.1885,0.029884,1.2454,0.016913,0.014781,0.021145,4.9234693877551,0.000427
2015-06-30,0.1823,0.028043,1.2388,0.017104,0.014757,0.02116,4.92314261315115,0.000422
2015-07-01,0.1609,0.027581,1.2014,0.017337,0.014962,0.021409,4.94434931506849,0.000409
2015-07-02,0.1679,0.028777,1.2152,0.017553,0.01555,0.02144,4.9731817206608,0.000412
2015-07-03,0.1679,0.028777,1.2152,0.017553,0.01555,0.02144,4.93086176634274,0.000412
2015-07-06,0.1701,0.02957,1.1868,0.016958,0.015264,0.021442,4.79416809605489,0.00043
2015-07-07,0.1609,0.029265,1.1737,0.01673,0.014935,0.021425,4.61794594594595,0.000437
2015-07-08,0.1966,0.028911,1.1825,0.016508,0.014869,0.020872,4.76478204574881,0.00045
2015-07-09,0.1997,0.027346,1.2034,0.01736,0.015347,0.021043,4.83573115739747,0.000434
2015-07-10,0.1683,0.028028,1.1852,0.017602,0.015337,0.021374,4.82187526955922,0.000421
2015-07-13,0.139,0.02879,1.2157,0.017766,0.015189,0.021503,4.84488734835355,0.000412
2015-07-14,0.1337,0.02919,1.2311,0.01764,0.015379,0.021335,4.80819077242094,0.000416
2015-07-15,0.1323,0.029462,1.2306,0.017271,0.015136,0.021102,4.82046365696357,0.000416
2015-07-16,0.1211,0.029197,1.2467,0.016951,0.014559,0.021017,4.85844110450891,0.000416
2015-07-17,0.1195,0.028931,1.2791,0.016814,0.014133,0.020876,4.83757062146893,0.000421
2015-07-20,0.1225,0.028468,1.2506,0.016662,0.013882,0.020746,4.96107188122397,0.000424
2015-07-21,0.1222,0.029183,1.249,0.016475,0.014087,0.020634,4.93397250361795,0.000437
2015-07-22,0.1212,0.028965,1.3042,0.016172,0.013654,0.020605,4.92467389307367,0.000448
2015-07-23,0.1264,0.029123,1.2318,0.015735,0.013341,0.020248,4.80453799890651,0.000455
2015-07-24,0.1374,0.028676,1.2632,0.015843,0.013435,0.020253,4.86954108068098,0.000468
2015-07-27,0.156,0.029009,1.2667,0.01568,0.013707,0.020176,4.71636363636364,0.000486
2015-07-28,0.1344,0.028801,1.2352,0.015819,0.013765,0.020311,4.83260353950009,0.000479
2015-07-29,0.125,0.028588,1.2103,0.015821,0.013842,0.020453,4.88695253382252,0.000465
2015-07-30,0.1213,0.029365,1.2206,0.015314,0.013228,0.020199,4.8367816091954,0.000463
2015-07-31,0.1212,0.029799,1.242,0.015195,0.013774,0.020268,4.76147123088128,0.000469
2015-08-03,0.1256,0.029849,1.1932,0.014834,0.013363,0.019927,4.78065756937448,0.000477
2015-08-04,0.13,0.028407,1.1979,0.014891,0.012931,0.019848,4.79988997386879,0.000457
2015-08-05,0.1251,0.028509,1.191,0.015436,0.012991,0.019836,4.77191042300249,0.000451
2015-08-06,0.1377,0.029514,1.2609,0.015208,0.012812,0.019541,4.75797201192934,0.000463
2015-08-07,0.1339,0.029877,1.1782,0.014454,0.012482,0.019405,4.73068129858253,0.00048
2015-08-10,0.1223,0.028973,1.2154,0.015059,0.012858,0.019736,4.83956244302644,0.000474
2015-08-11,0.1371,0.030754,1.2437,0.014679,0.012859,0.019049,4.6244078502143,0.000493
2015-08-12,0.1361,0.029135,1.1997,0.014829,0.01318,0.018924,4.63762287756926,0.000502
